name	address	section	ghidra_type	len	c_declaration	value	defined_in
s__97c23d6c	0x97c23d6c	__TEXT,__cstring	TerminatedCString	1	extern unsigned char *s__97c23d6c asm("s__97c23d6c");	0x00000000	data.s
s___________________________97c23e68	0x97c23e68	__TEXT,__cstring	TerminatedCString	26	extern unsigned char *s___________________________97c23e68 asm("s___________________________97c23e68");	0x7e21255e	data.s
s_PROFILE__97c23f9c	0x97c23f9c	__TEXT,__cstring	TerminatedCString	9	extern unsigned char *s_PROFILE__97c23f9c asm("s_PROFILE__97c23f9c");	0x50524f46	data.s
s__97c26c38	0x97c26c38	__TEXT,__cstring	TerminatedCString	2	extern unsigned char *s__97c26c38 asm("s__97c26c38");	0x0a000000	data.s
s__97c28c28	0x97c28c28	__TEXT,__cstring	TerminatedCString	3	extern unsigned char *s__97c28c28 asm("s__97c28c28");	0x20200000	data.s
SYM_97c291c0	0x97c291c0	__TEXT,__cstring	TerminatedCString	2		0x20000000	data.s
s__97c291c0	0x97c291c0	__TEXT,__cstring	TerminatedCString	2	extern unsigned char *s__97c291c0 asm("s__97c291c0");	0x20000000	data.s
s___97c29860	0x97c29860	__TEXT,__cstring	TerminatedCString	2	extern unsigned char *s___97c29860 asm("s___97c29860");	0x5b000000	data.s
SYM_97c29948	0x97c29948	__TEXT,__cstring	TerminatedCString	15		0x20697320	data.s
SYM_97c29ef8	0x97c29ef8	__TEXT,__cstring	TerminatedCString	8		0x73747275	data.s
s___97c2a130	0x97c2a130	__TEXT,__cstring	TerminatedCString	2	extern unsigned char *s___97c2a130 asm("s___97c2a130");	0x2e000000	data.s
s___97c2a2d4	0x97c2a2d4	__TEXT,__cstring	TerminatedCString	2	extern unsigned char *s___97c2a2d4 asm("s___97c2a2d4");	0x2d000000	data.s
s___97c2a308	0x97c2a308	__TEXT,__cstring	TerminatedCString	2	extern unsigned char *s___97c2a308 asm("s___97c2a308");	0x2b000000	data.s
s___97c2a31c	0x97c2a31c	__TEXT,__cstring	TerminatedCString	2	extern unsigned char *s___97c2a31c asm("s___97c2a31c");	0x7c000000	data.s
s___97c2a320	0x97c2a320	__TEXT,__cstring	TerminatedCString	2	extern unsigned char *s___97c2a320 asm("s___97c2a320");	0x3a000000	data.s
s___97c2a324	0x97c2a324	__TEXT,__cstring	TerminatedCString	2	extern unsigned char *s___97c2a324 asm("s___97c2a324");	0x2c000000	data.s
SYM_97c2aa10	0x97c2aa10	__TEXT,__cstring	TerminatedCString	19		0x27206973	data.s
s_F_97c2d738	0x97c2d738	__TEXT,__cstring	TerminatedCString	2	extern unsigned char *s_F_97c2d738 asm("s_F_97c2d738");	0x46000000	data.s
s_X_97c2d73c	0x97c2d73c	__TEXT,__cstring	TerminatedCString	2	extern unsigned char *s_X_97c2d73c asm("s_X_97c2d73c");	0x58000000	data.s
s_I_97c2d740	0x97c2d740	__TEXT,__cstring	TerminatedCString	2	extern unsigned char *s_I_97c2d740 asm("s_I_97c2d740");	0x49000000	data.s
s_B_97c2d744	0x97c2d744	__TEXT,__cstring	TerminatedCString	2	extern unsigned char *s_B_97c2d744 asm("s_B_97c2d744");	0x42000000	data.s
s_32_97c2d748	0x97c2d748	__TEXT,__cstring	TerminatedCString	3	extern unsigned char *s_32_97c2d748 asm("s_32_97c2d748");	0x33320000	data.s
s_16_97c2d74c	0x97c2d74c	__TEXT,__cstring	TerminatedCString	3	extern unsigned char *s_16_97c2d74c asm("s_16_97c2d74c");	0x31360000	data.s
s_12_97c2d750	0x97c2d750	__TEXT,__cstring	TerminatedCString	3	extern unsigned char *s_12_97c2d750 asm("s_12_97c2d750");	0x31320000	data.s
s_R_97c2d754	0x97c2d754	__TEXT,__cstring	TerminatedCString	2	extern unsigned char *s_R_97c2d754 asm("s_R_97c2d754");	0x52000000	data.s
s_H_97c2d758	0x97c2d758	__TEXT,__cstring	TerminatedCString	2	extern unsigned char *s_H_97c2d758 asm("s_H_97c2d758");	0x48000000	data.s
s_C_97c2d75c	0x97c2d75c	__TEXT,__cstring	TerminatedCString	2	extern unsigned char *s_C_97c2d75c asm("s_C_97c2d75c");	0x43000000	data.s
s_1_97c2d760	0x97c2d760	__TEXT,__cstring	TerminatedCString	2	extern unsigned char *s_1_97c2d760 asm("s_1_97c2d760");	0x31000000	data.s
s__SAT_97c2d764	0x97c2d764	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s__SAT_97c2d764 asm("s__SAT_97c2d764");	0x5f534154	data.s
s_tmp_97c2d76c	0x97c2d76c	__TEXT,__cstring	TerminatedCString	4	extern unsigned char *s_tmp_97c2d76c asm("s_tmp_97c2d76c");	0x746d7000	data.s
s___97c2d770	0x97c2d770	__TEXT,__cstring	TerminatedCString	2	extern unsigned char *s___97c2d770 asm("s___97c2d770");	0x5d000000	data.s
s_res_97c2d774	0x97c2d774	__TEXT,__cstring	TerminatedCString	4	extern unsigned char *s_res_97c2d774 asm("s_res_97c2d774");	0x72657300	data.s
s__adr_97c2d778	0x97c2d778	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s__adr_97c2d778 asm("s__adr_97c2d778");	0x5b616472	data.s
s__x_97c2d780	0x97c2d780	__TEXT,__cstring	TerminatedCString	3	extern unsigned char *s__x_97c2d780 asm("s__x_97c2d780");	0x2e780000	data.s
s__y_97c2d784	0x97c2d784	__TEXT,__cstring	TerminatedCString	3	extern unsigned char *s__y_97c2d784 asm("s__y_97c2d784");	0x2e790000	data.s
s__z_97c2d788	0x97c2d788	__TEXT,__cstring	TerminatedCString	3	extern unsigned char *s__z_97c2d788 asm("s__z_97c2d788");	0x2e7a0000	data.s
s__w_97c2d78c	0x97c2d78c	__TEXT,__cstring	TerminatedCString	3	extern unsigned char *s__w_97c2d78c asm("s__w_97c2d78c");	0x2e770000	data.s
s_x_97c2d790	0x97c2d790	__TEXT,__cstring	TerminatedCString	2	extern unsigned char *s_x_97c2d790 asm("s_x_97c2d790");	0x78000000	data.s
s_y_97c2d794	0x97c2d794	__TEXT,__cstring	TerminatedCString	2	extern unsigned char *s_y_97c2d794 asm("s_y_97c2d794");	0x79000000	data.s
s_z_97c2d798	0x97c2d798	__TEXT,__cstring	TerminatedCString	2	extern unsigned char *s_z_97c2d798 asm("s_z_97c2d798");	0x7a000000	data.s
s_w_97c2d79c	0x97c2d79c	__TEXT,__cstring	TerminatedCString	2	extern unsigned char *s_w_97c2d79c asm("s_w_97c2d79c");	0x77000000	data.s
s__TR_97c2d7a0	0x97c2d7a0	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s__TR_97c2d7a0 asm("s__TR_97c2d7a0");	0x20285452	data.s
s__EQ_97c2d7a8	0x97c2d7a8	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s__EQ_97c2d7a8 asm("s__EQ_97c2d7a8");	0x20284551	data.s
s__GE_97c2d7b0	0x97c2d7b0	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s__GE_97c2d7b0 asm("s__GE_97c2d7b0");	0x20284745	data.s
s__GT_97c2d7b8	0x97c2d7b8	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s__GT_97c2d7b8 asm("s__GT_97c2d7b8");	0x20284754	data.s
s__LE_97c2d7c0	0x97c2d7c0	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s__LE_97c2d7c0 asm("s__LE_97c2d7c0");	0x20284c45	data.s
s__LT_97c2d7c8	0x97c2d7c8	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s__LT_97c2d7c8 asm("s__LT_97c2d7c8");	0x20284c54	data.s
s__NE_97c2d7d0	0x97c2d7d0	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s__NE_97c2d7d0 asm("s__NE_97c2d7d0");	0x20284e45	data.s
s__FL_97c2d7d8	0x97c2d7d8	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s__FL_97c2d7d8 asm("s__FL_97c2d7d8");	0x2028464c	data.s
s_adr_97c2d7e0	0x97c2d7e0	__TEXT,__cstring	TerminatedCString	4	extern unsigned char *s_adr_97c2d7e0 asm("s_adr_97c2d7e0");	0x61647200	data.s
s_att_97c2d7e4	0x97c2d7e4	__TEXT,__cstring	TerminatedCString	4	extern unsigned char *s_att_97c2d7e4 asm("s_att_97c2d7e4");	0x61747400	data.s
s_prm_97c2d7e8	0x97c2d7e8	__TEXT,__cstring	TerminatedCString	4	extern unsigned char *s_prm_97c2d7e8 asm("s_prm_97c2d7e8");	0x70726d00	data.s
s___97c2d7ec	0x97c2d7ec	__TEXT,__cstring	TerminatedCString	3	extern unsigned char *s___97c2d7ec asm("s___97c2d7ec");	0x2c200000	data.s
s__x_97c2d7f0	0x97c2d7f0	__TEXT,__cstring	TerminatedCString	3	extern unsigned char *s__x_97c2d7f0 asm("s__x_97c2d7f0");	0x2d780000	data.s
s__y_97c2d7f4	0x97c2d7f4	__TEXT,__cstring	TerminatedCString	3	extern unsigned char *s__y_97c2d7f4 asm("s__y_97c2d7f4");	0x2d790000	data.s
s__z_97c2d7f8	0x97c2d7f8	__TEXT,__cstring	TerminatedCString	3	extern unsigned char *s__z_97c2d7f8 asm("s__z_97c2d7f8");	0x2d7a0000	data.s
s__w_97c2d7fc	0x97c2d7fc	__TEXT,__cstring	TerminatedCString	3	extern unsigned char *s__w_97c2d7fc asm("s__w_97c2d7fc");	0x2d770000	data.s
s_0_97c2d800	0x97c2d800	__TEXT,__cstring	TerminatedCString	2	extern unsigned char *s_0_97c2d800 asm("s_0_97c2d800");	0x30000000	data.s
s__1_97c2d804	0x97c2d804	__TEXT,__cstring	TerminatedCString	3	extern unsigned char *s__1_97c2d804 asm("s__1_97c2d804");	0x2d310000	data.s
s_texture__97c2d814	0x97c2d814	__TEXT,__cstring	TerminatedCString	9	extern unsigned char *s_texture__97c2d814 asm("s_texture__97c2d814");	0x74657874	data.s
s____97c2d820	0x97c2d820	__TEXT,__cstring	TerminatedCString	4	extern unsigned char *s____97c2d820 asm("s____97c2d820");	0x5d2c2000	data.s
s_1D_97c2d824	0x97c2d824	__TEXT,__cstring	TerminatedCString	3	extern unsigned char *s_1D_97c2d824 asm("s_1D_97c2d824");	0x31440000	data.s
s_2D_97c2d828	0x97c2d828	__TEXT,__cstring	TerminatedCString	3	extern unsigned char *s_2D_97c2d828 asm("s_2D_97c2d828");	0x32440000	data.s
s_3D_97c2d82c	0x97c2d82c	__TEXT,__cstring	TerminatedCString	3	extern unsigned char *s_3D_97c2d82c asm("s_3D_97c2d82c");	0x33440000	data.s
s_CUBE_97c2d830	0x97c2d830	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s_CUBE_97c2d830 asm("s_CUBE_97c2d830");	0x43554245	data.s
s_RECT_97c2d838	0x97c2d838	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s_RECT_97c2d838 asm("s_RECT_97c2d838");	0x52454354	data.s
s_SHADOWRECT_97c2d840	0x97c2d840	__TEXT,__cstring	TerminatedCString	11	extern unsigned char *s_SHADOWRECT_97c2d840 asm("s_SHADOWRECT_97c2d840");	0x53484144	data.s
s_SHADOW2D_97c2d84c	0x97c2d84c	__TEXT,__cstring	TerminatedCString	9	extern unsigned char *s_SHADOW2D_97c2d84c asm("s_SHADOW2D_97c2d84c");	0x53484144	data.s
s_SHADOW1D_97c2d858	0x97c2d858	__TEXT,__cstring	TerminatedCString	9	extern unsigned char *s_SHADOW1D_97c2d858 asm("s_SHADOW1D_97c2d858");	0x53484144	data.s
s_TR_97c2d864	0x97c2d864	__TEXT,__cstring	TerminatedCString	4	extern unsigned char *s_TR_97c2d864 asm("s_TR_97c2d864");	0x20545200	data.s
s_EQ_97c2d868	0x97c2d868	__TEXT,__cstring	TerminatedCString	4	extern unsigned char *s_EQ_97c2d868 asm("s_EQ_97c2d868");	0x20455100	data.s
s_GE_97c2d86c	0x97c2d86c	__TEXT,__cstring	TerminatedCString	4	extern unsigned char *s_GE_97c2d86c asm("s_GE_97c2d86c");	0x20474500	data.s
s_GT_97c2d870	0x97c2d870	__TEXT,__cstring	TerminatedCString	4	extern unsigned char *s_GT_97c2d870 asm("s_GT_97c2d870");	0x20475400	data.s
s_LE_97c2d874	0x97c2d874	__TEXT,__cstring	TerminatedCString	4	extern unsigned char *s_LE_97c2d874 asm("s_LE_97c2d874");	0x204c4500	data.s
s_LT_97c2d878	0x97c2d878	__TEXT,__cstring	TerminatedCString	4	extern unsigned char *s_LT_97c2d878 asm("s_LT_97c2d878");	0x204c5400	data.s
s_NE_97c2d87c	0x97c2d87c	__TEXT,__cstring	TerminatedCString	4	extern unsigned char *s_NE_97c2d87c asm("s_NE_97c2d87c");	0x204e4500	data.s
s_FL_97c2d880	0x97c2d880	__TEXT,__cstring	TerminatedCString	4	extern unsigned char *s_FL_97c2d880 asm("s_FL_97c2d880");	0x20464c00	data.s
s___97c2d884	0x97c2d884	__TEXT,__cstring	TerminatedCString	2	extern unsigned char *s___97c2d884 asm("s___97c2d884");	0x3b000000	data.s
s___ARBvp1_0_97c2d89c	0x97c2d89c	__TEXT,__cstring	TerminatedCString	12	extern unsigned char *s___ARBvp1_0_97c2d89c asm("s___ARBvp1_0_97c2d89c");	0x21214152	data.s
s___ARBvertexshader_97c2d8a8	0x97c2d8a8	__TEXT,__cstring	TerminatedCString	19	extern unsigned char *s___ARBvertexshader_97c2d8a8 asm("s___ARBvertexshader_97c2d8a8");	0x21214152	data.s
s___ARBfp1_0_97c2d8bc	0x97c2d8bc	__TEXT,__cstring	TerminatedCString	12	extern unsigned char *s___ARBfp1_0_97c2d8bc asm("s___ARBfp1_0_97c2d8bc");	0x21214152	data.s
s___ARBfragmentshader_97c2d8c8	0x97c2d8c8	__TEXT,__cstring	TerminatedCString	21	extern unsigned char *s___ARBfragmentshader_97c2d8c8 asm("s___ARBfragmentshader_97c2d8c8");	0x21214152	data.s
s_Unkown_Target__error__97c2d8e0	0x97c2d8e0	__TEXT,__cstring	TerminatedCString	23	extern unsigned char *s_Unkown_Target__error__97c2d8e0 asm("s_Unkown_Target__error__97c2d8e0");	0x556e6b6f	data.s
s___97c2d8f8	0x97c2d8f8	__TEXT,__cstring	TerminatedCString	3	extern unsigned char *s___97c2d8f8 asm("s___97c2d8f8");	0x3b0a0000	data.s
s_OPTION_97c2d8fc	0x97c2d8fc	__TEXT,__cstring	TerminatedCString	8	extern unsigned char *s_OPTION_97c2d8fc asm("s_OPTION_97c2d8fc");	0x4f505449	data.s
s_ARB_position_invariant_97c2d904	0x97c2d904	__TEXT,__cstring	TerminatedCString	23	extern unsigned char *s_ARB_position_invariant_97c2d904 asm("s_ARB_position_invariant_97c2d904");	0x4152425f	data.s
s_ARB_fog_exp_97c2d91c	0x97c2d91c	__TEXT,__cstring	TerminatedCString	12	extern unsigned char *s_ARB_fog_exp_97c2d91c asm("s_ARB_fog_exp_97c2d91c");	0x4152425f	data.s
s_ARB_fog_exp2_97c2d928	0x97c2d928	__TEXT,__cstring	TerminatedCString	13	extern unsigned char *s_ARB_fog_exp2_97c2d928 asm("s_ARB_fog_exp2_97c2d928");	0x4152425f	data.s
s_ARB_fog_linear_97c2d938	0x97c2d938	__TEXT,__cstring	TerminatedCString	15	extern unsigned char *s_ARB_fog_linear_97c2d938 asm("s_ARB_fog_linear_97c2d938");	0x4152425f	data.s
s_ARB_precision_hint_fastest_97c2d948	0x97c2d948	__TEXT,__cstring	TerminatedCString	27	extern unsigned char *s_ARB_precision_hint_fastest_97c2d948 asm("s_ARB_precision_hint_fastest_97c2d948");	0x4152425f	data.s
s_ARB_precision_hint_nicest_97c2d964	0x97c2d964	__TEXT,__cstring	TerminatedCString	26	extern unsigned char *s_ARB_precision_hint_nicest_97c2d964 asm("s_ARB_precision_hint_nicest_97c2d964");	0x4152425f	data.s
s_APPLE_no_runtime_compile_97c2d980	0x97c2d980	__TEXT,__cstring	TerminatedCString	25	extern unsigned char *s_APPLE_no_runtime_compile_97c2d980 asm("s_APPLE_no_runtime_compile_97c2d980");	0x4150504c	data.s
s_APPLE_no_altivec_97c2d99c	0x97c2d99c	__TEXT,__cstring	TerminatedCString	17	extern unsigned char *s_APPLE_no_altivec_97c2d99c asm("s_APPLE_no_altivec_97c2d99c");	0x4150504c	data.s
s_NV_fragment_program_97c2d9b0	0x97c2d9b0	__TEXT,__cstring	TerminatedCString	20	extern unsigned char *s_NV_fragment_program_97c2d9b0 asm("s_NV_fragment_program_97c2d9b0");	0x4e565f66	data.s
s_NV_fragment_program2_97c2d9c4	0x97c2d9c4	__TEXT,__cstring	TerminatedCString	21	extern unsigned char *s_NV_fragment_program2_97c2d9c4 asm("s_NV_fragment_program2_97c2d9c4");	0x4e565f66	data.s
s_ARB_fragment_program_shadow_97c2d9dc	0x97c2d9dc	__TEXT,__cstring	TerminatedCString	28	extern unsigned char *s_ARB_fragment_program_shadow_97c2d9dc asm("s_ARB_fragment_program_shadow_97c2d9dc");	0x4152425f	data.s
s_NV_vertex_program2_97c2d9f8	0x97c2d9f8	__TEXT,__cstring	TerminatedCString	19	extern unsigned char *s_NV_vertex_program2_97c2d9f8 asm("s_NV_vertex_program2_97c2d9f8");	0x4e565f76	data.s
s_NV_vertex_program3_97c2da0c	0x97c2da0c	__TEXT,__cstring	TerminatedCString	19	extern unsigned char *s_NV_vertex_program3_97c2da0c asm("s_NV_vertex_program3_97c2da0c");	0x4e565f76	data.s
s_ARB_draw_buffers_97c2da20	0x97c2da20	__TEXT,__cstring	TerminatedCString	17	extern unsigned char *s_ARB_draw_buffers_97c2da20 asm("s_ARB_draw_buffers_97c2da20");	0x4152425f	data.s
s_ADDRESS_adr0_97c2da34	0x97c2da34	__TEXT,__cstring	TerminatedCString	13	extern unsigned char *s_ADDRESS_adr0_97c2da34 asm("s_ADDRESS_adr0_97c2da34");	0x41444452	data.s
s___adr_97c2da44	0x97c2da44	__TEXT,__cstring	TerminatedCString	6	extern unsigned char *s___adr_97c2da44 asm("s___adr_97c2da44");	0x2c206164	data.s
s_TEMP_97c2da4c	0x97c2da4c	__TEXT,__cstring	TerminatedCString	6	extern unsigned char *s_TEMP_97c2da4c asm("s_TEMP_97c2da4c");	0x54454d50	data.s
s_LONG_TEMP_97c2da54	0x97c2da54	__TEXT,__cstring	TerminatedCString	11	extern unsigned char *s_LONG_TEMP_97c2da54 asm("s_LONG_TEMP_97c2da54");	0x4c4f4e47	data.s
s_SHORT_TEMP_97c2da60	0x97c2da60	__TEXT,__cstring	TerminatedCString	12	extern unsigned char *s_SHORT_TEMP_97c2da60 asm("s_SHORT_TEMP_97c2da60");	0x53484f52	data.s
s_ATTRIB_att_97c2da6c	0x97c2da6c	__TEXT,__cstring	TerminatedCString	11	extern unsigned char *s_ATTRIB_att_97c2da6c asm("s_ATTRIB_att_97c2da6c");	0x41545452	data.s
s___vertex__97c2da78	0x97c2da78	__TEXT,__cstring	TerminatedCString	11	extern unsigned char *s___vertex__97c2da78 asm("s___vertex__97c2da78");	0x203d2076	data.s
s___fragment__97c2da84	0x97c2da84	__TEXT,__cstring	TerminatedCString	13	extern unsigned char *s___fragment__97c2da84 asm("s___fragment__97c2da84");	0x203d2066	data.s
s_position_97c2da94	0x97c2da94	__TEXT,__cstring	TerminatedCString	9	extern unsigned char *s_position_97c2da94 asm("s_position_97c2da94");	0x706f7369	data.s
s_color_primary_97c2daa0	0x97c2daa0	__TEXT,__cstring	TerminatedCString	14	extern unsigned char *s_color_primary_97c2daa0 asm("s_color_primary_97c2daa0");	0x636f6c6f	data.s
s_color_secondary_97c2dab0	0x97c2dab0	__TEXT,__cstring	TerminatedCString	16	extern unsigned char *s_color_secondary_97c2dab0 asm("s_color_secondary_97c2dab0");	0x636f6c6f	data.s
s_normal_97c2dac0	0x97c2dac0	__TEXT,__cstring	TerminatedCString	7	extern unsigned char *s_normal_97c2dac0 asm("s_normal_97c2dac0");	0x6e6f726d	data.s
s_fogcoord_97c2dac8	0x97c2dac8	__TEXT,__cstring	TerminatedCString	9	extern unsigned char *s_fogcoord_97c2dac8 asm("s_fogcoord_97c2dac8");	0x666f6763	data.s
s_frontfacing_97c2dad4	0x97c2dad4	__TEXT,__cstring	TerminatedCString	12	extern unsigned char *s_frontfacing_97c2dad4 asm("s_frontfacing_97c2dad4");	0x66726f6e	data.s
s_texcoord__97c2dae0	0x97c2dae0	__TEXT,__cstring	TerminatedCString	10	extern unsigned char *s_texcoord__97c2dae0 asm("s_texcoord__97c2dae0");	0x74657863	data.s
s_weight__97c2daec	0x97c2daec	__TEXT,__cstring	TerminatedCString	8	extern unsigned char *s_weight__97c2daec asm("s_weight__97c2daec");	0x77656967	data.s
s_matrixindex__97c2daf4	0x97c2daf4	__TEXT,__cstring	TerminatedCString	13	extern unsigned char *s_matrixindex__97c2daf4 asm("s_matrixindex__97c2daf4");	0x6d617472	data.s
s_attrib__97c2db04	0x97c2db04	__TEXT,__cstring	TerminatedCString	8	extern unsigned char *s_attrib__97c2db04 asm("s_attrib__97c2db04");	0x61747472	data.s
s_material__97c2db0c	0x97c2db0c	__TEXT,__cstring	TerminatedCString	10	extern unsigned char *s_material__97c2db0c asm("s_material__97c2db0c");	0x6d617465	data.s
s_front__97c2db18	0x97c2db18	__TEXT,__cstring	TerminatedCString	7	extern unsigned char *s_front__97c2db18 asm("s_front__97c2db18");	0x66726f6e	data.s
s_back__97c2db20	0x97c2db20	__TEXT,__cstring	TerminatedCString	6	extern unsigned char *s_back__97c2db20 asm("s_back__97c2db20");	0x6261636b	data.s
s_ambient_97c2db28	0x97c2db28	__TEXT,__cstring	TerminatedCString	8	extern unsigned char *s_ambient_97c2db28 asm("s_ambient_97c2db28");	0x616d6269	data.s
s_diffuse_97c2db30	0x97c2db30	__TEXT,__cstring	TerminatedCString	8	extern unsigned char *s_diffuse_97c2db30 asm("s_diffuse_97c2db30");	0x64696666	data.s
s_specular_97c2db38	0x97c2db38	__TEXT,__cstring	TerminatedCString	9	extern unsigned char *s_specular_97c2db38 asm("s_specular_97c2db38");	0x73706563	data.s
s_emission_97c2db44	0x97c2db44	__TEXT,__cstring	TerminatedCString	9	extern unsigned char *s_emission_97c2db44 asm("s_emission_97c2db44");	0x656d6973	data.s
s_shininess_97c2db50	0x97c2db50	__TEXT,__cstring	TerminatedCString	10	extern unsigned char *s_shininess_97c2db50 asm("s_shininess_97c2db50");	0x7368696e	data.s
s_PARAM_prm_97c2db5c	0x97c2db5c	__TEXT,__cstring	TerminatedCString	10	extern unsigned char *s_PARAM_prm_97c2db5c asm("s_PARAM_prm_97c2db5c");	0x50415241	data.s
s___97c2db68	0x97c2db68	__TEXT,__cstring	TerminatedCString	4	extern unsigned char *s___97c2db68 asm("s___97c2db68");	0x203d2000	data.s
s_____97c2db6c	0x97c2db6c	__TEXT,__cstring	TerminatedCString	10	extern unsigned char *s_____97c2db6c asm("s_____97c2db6c");	0x203d207b	data.s
s__97c2db78	0x97c2db78	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s__97c2db78 asm("s__97c2db78");	0x20202020	data.s
s_program__97c2db80	0x97c2db80	__TEXT,__cstring	TerminatedCString	9	extern unsigned char *s_program__97c2db80 asm("s_program__97c2db80");	0x70726f67	data.s
s_state__97c2db8c	0x97c2db8c	__TEXT,__cstring	TerminatedCString	7	extern unsigned char *s_state__97c2db8c asm("s_state__97c2db8c");	0x73746174	data.s
s_local__97c2db94	0x97c2db94	__TEXT,__cstring	TerminatedCString	7	extern unsigned char *s_local__97c2db94 asm("s_local__97c2db94");	0x6c6f6361	data.s
s_env__97c2db9c	0x97c2db9c	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s_env__97c2db9c asm("s_env__97c2db9c");	0x656e765b	data.s
s_light__97c2dba4	0x97c2dba4	__TEXT,__cstring	TerminatedCString	7	extern unsigned char *s_light__97c2dba4 asm("s_light__97c2dba4");	0x6c696768	data.s
s____97c2dbac	0x97c2dbac	__TEXT,__cstring	TerminatedCString	3	extern unsigned char *s____97c2dbac asm("s____97c2dbac");	0x5d2e0000	data.s
s_spot_direction_97c2dbb0	0x97c2dbb0	__TEXT,__cstring	TerminatedCString	15	extern unsigned char *s_spot_direction_97c2dbb0 asm("s_spot_direction_97c2dbb0");	0x73706f74	data.s
s_attenuation_97c2dbc0	0x97c2dbc0	__TEXT,__cstring	TerminatedCString	12	extern unsigned char *s_attenuation_97c2dbc0 asm("s_attenuation_97c2dbc0");	0x61747465	data.s
s_half_97c2dbcc	0x97c2dbcc	__TEXT,__cstring	TerminatedCString	5	extern unsigned char *s_half_97c2dbcc asm("s_half_97c2dbcc");	0x68616c66	data.s
s_spotcutoff_97c2dbd4	0x97c2dbd4	__TEXT,__cstring	TerminatedCString	11	extern unsigned char *s_spotcutoff_97c2dbd4 asm("s_spotcutoff_97c2dbd4");	0x73706f74	data.s
s_lightprod__97c2dbe0	0x97c2dbe0	__TEXT,__cstring	TerminatedCString	11	extern unsigned char *s_lightprod__97c2dbe0 asm("s_lightprod__97c2dbe0");	0x6c696768	data.s
s_lightmodel_ambient_97c2dbec	0x97c2dbec	__TEXT,__cstring	TerminatedCString	19	extern unsigned char *s_lightmodel_ambient_97c2dbec asm("s_lightmodel_ambient_97c2dbec");	0x6c696768	data.s
s_lightmodel__97c2dc00	0x97c2dc00	__TEXT,__cstring	TerminatedCString	12	extern unsigned char *s_lightmodel__97c2dc00 asm("s_lightmodel__97c2dc00");	0x6c696768	data.s
s_scenecolor_97c2dc0c	0x97c2dc0c	__TEXT,__cstring	TerminatedCString	11	extern unsigned char *s_scenecolor_97c2dc0c asm("s_scenecolor_97c2dc0c");	0x7363656e	data.s
s_texgen__97c2dc18	0x97c2dc18	__TEXT,__cstring	TerminatedCString	8	extern unsigned char *s_texgen__97c2dc18 asm("s_texgen__97c2dc18");	0x74657867	data.s
s___eye__97c2dc20	0x97c2dc20	__TEXT,__cstring	TerminatedCString	7	extern unsigned char *s___eye__97c2dc20 asm("s___eye__97c2dc20");	0x5d2e6579	data.s
s_s_97c2dc28	0x97c2dc28	__TEXT,__cstring	TerminatedCString	2	extern unsigned char *s_s_97c2dc28 asm("s_s_97c2dc28");	0x73000000	data.s
s_t_97c2dc2c	0x97c2dc2c	__TEXT,__cstring	TerminatedCString	2	extern unsigned char *s_t_97c2dc2c asm("s_t_97c2dc2c");	0x74000000	data.s
s_r_97c2dc30	0x97c2dc30	__TEXT,__cstring	TerminatedCString	2	extern unsigned char *s_r_97c2dc30 asm("s_r_97c2dc30");	0x72000000	data.s
s_q_97c2dc34	0x97c2dc34	__TEXT,__cstring	TerminatedCString	2	extern unsigned char *s_q_97c2dc34 asm("s_q_97c2dc34");	0x71000000	data.s
s___object__97c2dc38	0x97c2dc38	__TEXT,__cstring	TerminatedCString	10	extern unsigned char *s___object__97c2dc38 asm("s___object__97c2dc38");	0x5d2e6f62	data.s
s_texenv__97c2dc44	0x97c2dc44	__TEXT,__cstring	TerminatedCString	8	extern unsigned char *s_texenv__97c2dc44 asm("s_texenv__97c2dc44");	0x74657865	data.s
s___color_97c2dc4c	0x97c2dc4c	__TEXT,__cstring	TerminatedCString	8	extern unsigned char *s___color_97c2dc4c asm("s___color_97c2dc4c");	0x5d2e636f	data.s
s_clip__97c2dc54	0x97c2dc54	__TEXT,__cstring	TerminatedCString	6	extern unsigned char *s_clip__97c2dc54 asm("s_clip__97c2dc54");	0x636c6970	data.s
s___plane_97c2dc5c	0x97c2dc5c	__TEXT,__cstring	TerminatedCString	8	extern unsigned char *s___plane_97c2dc5c asm("s___plane_97c2dc5c");	0x5d2e706c	data.s
s_fog_color_97c2dc64	0x97c2dc64	__TEXT,__cstring	TerminatedCString	10	extern unsigned char *s_fog_color_97c2dc64 asm("s_fog_color_97c2dc64");	0x666f672e	data.s
