0000a160	3396	method	DONE	IOATIR500GLContext::clientMemoryForType	__ZN18IOATIR500GLContext19clientMemoryForTypeEmPmPP18IOMemoryDescriptor
0000aed8	16	stub	n/a	FUN_0000aed8	
0000aee8	16	stub	n/a	FUN_0000aee8	
0000aef8	16	stub	n/a	IOATIR500GLContext::init_context_buffer_header	
0000af08	16	stub	n/a	IOATIR500GLContext::init_command_buffer_header	
0000af18	16	stub	n/a	IOATIR500Accelerator::freeCommandBuffer	
0000af28	16	stub	n/a	IOATIR500GLContext::freeCommandBuffer	
0000af38	16	stub	n/a	IOATIR500Accelerator::allocCommandBuffer	
0000af48	16	stub	n/a	IOATIR500Accelerator::allocMoreCommandBuffers	
0000af58	16	stub	n/a	IOATIR500GLContext::remove_texture_from_stream	
0000af68	16	stub	n/a	IOATIR500GLContext::map_transfer_to_GART	
0000af78	16	stub	n/a	IOATIR500GLContext::add_texture_to_stream	
0000af88	16	stub	n/a	FUN_0000af88	
0000af98	16	stub	n/a	FUN_0000af98	
0000afa8	16	stub	n/a	IOATIR500Surface::alloc_surfaces_pageq	
0000afb8	16	stub	n/a	IOATIR500Surface::convert_surface_bits	
0000afc8	16	stub	n/a	IOATIR500Surface::sleep_blocked	
0000afd8	16	stub	n/a	FUN_0000afd8	
0000afe8	16	stub	n/a	FUN_0000afe8	
0000aff8	16	stub	n/a	FUN_0000aff8	
0000b010	520	method	DONE	IOATIR500GLContext::get_config	__ZN18IOATIR500GLContext10get_configEPmS0_S0_
0000b218	16	stub	n/a	FUN_0000b218	
0000b228	16	stub	n/a	FUN_0000b228	
0000b238	16	stub	n/a	FUN_0000b238	
0000b250	448	method	DONE	IOATIR500GLContext::get_status	__ZN18IOATIR500GLContext10get_statusEPm
0000b410	16	stub	n/a	FUN_0000b410	
0000b420	16	stub	n/a	FUN_0000b420	
0000b430	16	stub	n/a	FUN_0000b430	
0000b440	68	generated	DONE	IOATIR5002DContext::IOATIR5002DContext	__ZN18IOATIR5002DContextC2EPK11OSMetaClass
0000b484	16	stub	n/a	FUN_0000b484	
0000b4a0	68	generated	DONE	IOATIR5002DContext::IOATIR5002DContext	__ZN18IOATIR5002DContextC1EPK11OSMetaClass
0000b4e4	16	stub	n/a	FUN_0000b4e4	
0000b500	60	generated	DONE	IOATIR5002DContext::~IOATIR5002DContext	__ZN18IOATIR5002DContextD2Ev
0000b53c	16	stub	n/a	FUN_0000b53c	
0000b550	72	generated	DONE	IOATIR5002DContext::~IOATIR5002DContext	__ZN18IOATIR5002DContextD0Ev
0000b598	16	stub	n/a	FUN_0000b598	
0000b5a8	16	stub	n/a	FUN_0000b5a8	
0000b5c0	12	generated	DONE	IOATIR5002DContext::getMetaClass	__ZNK18IOATIR5002DContext12getMetaClassEv
0000b5d0	88	generated	DONE	IOATIR5002DContext::MetaClass::MetaClass	__ZN18IOATIR5002DContext9MetaClassC1Ev
0000b628	16	stub	n/a	FUN_0000b628	
0000b640	88	generated	DONE	IOATIR5002DContext::MetaClass::MetaClass	__ZN18IOATIR5002DContext9MetaClassC2Ev
0000b698	16	stub	n/a	FUN_0000b698	
0000b6b0	8	generated	DONE	IOATIR5002DContext::MetaClass::alloc	__ZNK18IOATIR5002DContext9MetaClass5allocEv
0000b6c0	292	method	DONE	IOATIR5002DContext::freeAllContextBuffers	__ZN18IOATIR5002DContext21freeAllContextBuffersEv
0000b7f0	476	method	MISSING	IOATIR5002DContext::stop	__ZN18IOATIR5002DContext4stopEP9IOService
0000b9dc	16	stub	n/a	IOATIR500Surface::prune_buffers	
0000b9ec	16	stub	n/a	IOATIR500Surface::remove_2d_context_from_list	
0000b9fc	16	stub	n/a	IOATIR500Accelerator::freeCommandBuffer	
0000ba0c	16	stub	n/a	IOATIR5002DContext::freeAllContextBuffers	
0000ba1c	16	stub	n/a	FUN_0000ba1c	
0000ba30	116	method	MISSING	IOATIR5002DContext::clientClose	__ZN18IOATIR5002DContext11clientCloseEv
0000bab0	64	method	MISSING	IOATIR5002DContext::init_command_buffer_header	__ZN18IOATIR5002DContext26init_command_buffer_headerEP25VendorCommandBufferHeadermm
0000baf0	56	method	DONE	IOATIR5002DContext::init_context_buffer_header	__ZN18IOATIR5002DContext26init_context_buffer_headerEP25VendorContextBufferHeaderm
0000bb30	12	method	MISSING	IOATIR5002DContext::remove_surface	__ZN18IOATIR5002DContext14remove_surfaceEv
0000bb40	112	method	DONE	IOATIR5002DContext::map_transfer_to_GART	__ZN18IOATIR5002DContext20map_transfer_to_GARTEP20VendorTransferBuffer
0000bbb0	16	stub	n/a	IOATIR500Accelerator::freeToAllocGART	
0000bbc0	184	method	DONE	IOATIR5002DContext::freeToAllocGART	__ZN18IOATIR5002DContext15freeToAllocGARTEP20VendorTransferBufferb
0000bc78	16	stub	n/a	IOATIR500Accelerator::freeTransferToAllocGART	
0000bc90	192	method	DONE	IOATIR5002DContext::create_shared	__ZN18IOATIR5002DContext13create_sharedEv
0000bd68	16	stub	n/a	IOATIR500Shared::IOATIR500Shared	
0000bd78	16	stub	n/a	FUN_0000bd78	
0000bd90	36	method	DONE	IOATIR5002DContext::get_config	__ZN18IOATIR5002DContext10get_configEPmS0_
0000bdc0	244	method	DONE	IOATIR5002DContext::finish	__ZN18IOATIR5002DContext6finishEm
0000bee0	408	method	DONE	IOATIR5002DContext::allocAllContextBuffers	__ZN18IOATIR5002DContext22allocAllContextBuffersEm
0000c078	16	stub	n/a	IOATIR5002DContext::init_context_buffer_header	
0000c088	16	stub	n/a	FUN_0000c088	
0000c0a0	488	method	MISSING	IOATIR5002DContext::start	__ZN18IOATIR5002DContext5startEP9IOService
0000c288	16	stub	n/a	IOATIR5002DContext::allocAllContextBuffers	
0000c298	16	stub	n/a	IOATIR500Accelerator::allocCommandBuffer	
0000c2a8	16	stub	n/a	IOATIR500Accelerator::getVRAMDescriptors	
0000c2c0	12	method	SIG?	IOATIR5002DContext::set_surface_paging_options	__ZN18IOATIR5002DContext26set_surface_paging_optionsEP32IOSurfacePagingControlInfoStructS1_mPm
0000c2d0	12	method	SIG?	IOATIR5002DContext::set_surface_vsync_options	__ZN18IOATIR5002DContext25set_surface_vsync_optionsEP31IOSurfaceVsyncControlInfoStructS1_mPm
0000c2e0	236	method	MISSING	IOATIR5002DContext::set_macrovision	__ZN18IOATIR5002DContext15set_macrovisionEm
0000c3e0	16	stub	n/a	FUN_0000c3e0	
0000c3f0	16	stub	n/a	FUN_0000c3f0	
0000c400	16	stub	n/a	FUN_0000c400	
0000c410	116	method	DONE	__static_initialization_and_destruction_0	__Z41__static_initialization_and_destruction_0ii
0000c490	16	stub	n/a	IOATIR5002DContext::MetaClass::MetaClass	
0000c4a0	60	generated	DONE	IOATIR5002DContext::MetaClass::~MetaClass	__ZN18IOATIR5002DContext9MetaClassD0Ev
0000c4dc	16	stub	n/a	FUN_0000c4dc	
0000c51c	16	stub	n/a	__static_initialization_and_destruction_0	
0000c55c	16	stub	n/a	__static_initialization_and_destruction_0	
0000c570	596	method	MISSING	IOATIR5002DContext::set_surface	__ZN18IOATIR5002DContext11set_surfaceEm18eIOContextModeBitsPvPm
0000c7e0	16	stub	n/a	FUN_0000c7e0	
0000c7f0	16	stub	n/a	IOATIR500Surface::add_2d_context_to_list	
0000c800	16	stub	n/a	IOATIR500Surface::reset_req_bits	
0000c810	16	stub	n/a	IOATIR500Surface::prune_buffers	
0000c820	16	stub	n/a	IOATIR500Surface::remove_2d_context_from_list	
0000c830	16	stub	n/a	IOATIR500Accelerator::find_surface_for_id	
0000c840	16	stub	n/a	FUN_0000c840	
0000c850	212	method	MISSING	IOATIR5002DContext::get_surface_info	__ZN18IOATIR5002DContext16get_surface_infoEm18eIOContextModeBitsPvPm
0000c930	16	stub	n/a	FUN_0000c930	
0000c940	16	stub	n/a	IOATIR500Accelerator::find_surface_for_id	
0000c950	16	stub	n/a	FUN_0000c950	
0000c960	432	method	MISSING	IOATIR5002DContext::swap_surface	__ZN18IOATIR5002DContext12swap_surfaceEmPm
0000cb14	16	stub	n/a	IOATIR500Surface::flush_surface	
0000cb24	16	stub	n/a	FUN_0000cb24	
0000cb34	16	stub	n/a	FUN_0000cb34	
0000cb44	16	stub	n/a	FUN_0000cb44	
0000cb54	16	stub	n/a	IOATIR500Surface::alloc_surfaces	
0000cb64	16	stub	n/a	FUN_0000cb64	
0000cb74	16	stub	n/a	FUN_0000cb74	
0000cb90	180	method	DONE	IOATIR5002DContext::scale_surface	__ZN18IOATIR5002DContext13scale_surfaceEmmm
0000cc4c	16	stub	n/a	FUN_0000cc4c	
0000cc5c	16	stub	n/a	IOATIR500Surface::set_scaling	
0000cc6c	16	stub	n/a	FUN_0000cc6c	
0000cc80	576	method	MISSING	IOATIR5002DContext::lock_memory	__ZN18IOATIR5002DContext11lock_memoryEmPjPm
0000cec4	16	stub	n/a	IOATIR500Surface::surface_write_lock_int	
0000ced4	16	stub	n/a	FUN_0000ced4	
0000cee4	16	stub	n/a	FUN_0000cee4	
0000cef4	16	stub	n/a	FUN_0000cef4	
0000cf04	16	stub	n/a	IOATIR500Surface::alloc_surfaces	
0000cf14	16	stub	n/a	FUN_0000cf14	
0000cf30	176	method	MISSING	IOATIR5002DContext::unlock_memory	__ZN18IOATIR5002DContext13unlock_memoryEmPm
0000cfe0	16	stub	n/a	IOATIR5002DContext::swap_surface	
0000cff0	16	stub	n/a	FUN_0000cff0	
0000d000	16	stub	n/a	IOATIR500Surface::surface_write_unlock_int	
0000d010	16	stub	n/a	FUN_0000d010	
0000d020	196	method	SIG?	IOATIR5002DContext::declare_image	__ZN18IOATIR5002DContext13declare_imageEmjmPj
0000d0ec	16	stub	n/a	FUN_0000d0ec	
0000d0fc	16	stub	n/a	IOATIR500Shared::new_agp_texture	
0000d10c	16	stub	n/a	IOATIR5002DContext::create_shared	
0000d11c	16	stub	n/a	FUN_0000d11c	
0000d130	216	method	SIG?	IOATIR5002DContext::create_image	__ZN18IOATIR5002DContext12create_imageEmmPjS0_
0000d214	16	stub	n/a	FUN_0000d214	
0000d224	16	stub	n/a	IOATIR500Shared::new_texture	
0000d234	16	stub	n/a	IOATIR5002DContext::create_shared	
0000d244	16	stub	n/a	FUN_0000d244	
0000d260	368	method	MISSING	IOATIR5002DContext::create_transfer	__ZN18IOATIR5002DContext15create_transferEmmPjS0_
0000d3e4	16	stub	n/a	IOATIR500Surface::attach_buffer_backing_store	
0000d3f4	16	stub	n/a	IOATIR500Surface::free_buffer_backing_store	
0000d404	16	stub	n/a	FUN_0000d404	
0000d414	16	stub	n/a	IOATIR500Shared::new_agp_texture	
0000d424	16	stub	n/a	IOATIR5002DContext::create_shared	
0000d434	16	stub	n/a	FUN_0000d434	
0000d450	288	method	DONE	IOATIR5002DContext::delete_image	__ZN18IOATIR5002DContext12delete_imageEm
0000d580	16	stub	n/a	IOATIR500Shared::delete_texture	
0000d590	16	stub	n/a	IOATIR500Surface::free_buffer_backing_store	
0000d5a0	16	stub	n/a	FUN_0000d5a0	
0000d5b0	16	stub	n/a	FUN_0000d5b0	
0000d5c0	248	method	DONE	IOATIR5002DContext::wait_image	__ZN18IOATIR5002DContext10wait_imageEm
0000d6c8	16	stub	n/a	FUN_0000d6c8	
0000d6d8	16	stub	n/a	FUN_0000d6d8	
0000d6f0	2080	method	MISSING	IOATIR5002DContext::clientMemoryForType	__ZN18IOATIR5002DContext19clientMemoryForTypeEmPmPP18IOMemoryDescriptor
0000df34	16	stub	n/a	IOATIR5002DContext::init_context_buffer_header	
0000df44	16	stub	n/a	IOATIR5002DContext::init_command_buffer_header	
0000df54	16	stub	n/a	IOATIR500Accelerator::allocMoreCommandBuffers	
0000df64	16	stub	n/a	IOATIR5002DContext::map_transfer_to_GART	
0000df74	16	stub	n/a	FUN_0000df74	
0000df84	16	stub	n/a	FUN_0000df84	
0000df94	16	stub	n/a	IOATIR500Surface::alloc_surfaces	
0000dfa4	16	stub	n/a	IOATIR500Surface::sleep_blocked	
0000dfb4	16	stub	n/a	FUN_0000dfb4	
0000dfc4	16	stub	n/a	FUN_0000dfc4	
0000dfd4	16	stub	n/a	FUN_0000dfd4	
0000dff0	68	generated	DONE	IOATIR500DVDContext::IOATIR500DVDContext	__ZN19IOATIR500DVDContextC2EPK11OSMetaClass
0000e034	16	stub	n/a	FUN_0000e034	
0000e050	68	generated	DONE	IOATIR500DVDContext::IOATIR500DVDContext	__ZN19IOATIR500DVDContextC1EPK11OSMetaClass
0000e094	16	stub	n/a	FUN_0000e094	
0000e0b0	60	generated	DONE	IOATIR500DVDContext::~IOATIR500DVDContext	__ZN19IOATIR500DVDContextD2Ev
0000e0ec	16	stub	n/a	FUN_0000e0ec	
0000e100	72	generated	DONE	IOATIR500DVDContext::~IOATIR500DVDContext	__ZN19IOATIR500DVDContextD0Ev
0000e148	16	stub	n/a	FUN_0000e148	
0000e158	16	stub	n/a	FUN_0000e158	
0000e170	12	generated	DONE	IOATIR500DVDContext::getMetaClass	__ZNK19IOATIR500DVDContext12getMetaClassEv
0000e180	88	generated	DONE	IOATIR500DVDContext::MetaClass::MetaClass	__ZN19IOATIR500DVDContext9MetaClassC1Ev
0000e1d8	16	stub	n/a	FUN_0000e1d8	
0000e1f0	88	generated	DONE	IOATIR500DVDContext::MetaClass::MetaClass	__ZN19IOATIR500DVDContext9MetaClassC2Ev
0000e248	16	stub	n/a	FUN_0000e248	
0000e260	8	generated	DONE	IOATIR500DVDContext::MetaClass::alloc	__ZNK19IOATIR500DVDContext9MetaClass5allocEv
0000e270	292	method	DONE	IOATIR500DVDContext::freeAllContextBuffers	__ZN19IOATIR500DVDContext21freeAllContextBuffersEv
0000e3a0	680	method	MISSING	IOATIR500DVDContext::stop	__ZN19IOATIR500DVDContext4stopEP9IOService
0000e660	16	stub	n/a	IOATIR500Shared::delete_texture	
0000e670	16	stub	n/a	FUN_0000e670	
0000e680	16	stub	n/a	IOATIR500Surface::prune_buffers	
0000e690	16	stub	n/a	IOATIR500Surface::remove_dvd_context	
0000e6a0	16	stub	n/a	IOATIR500Accelerator::freeCommandBuffer	
0000e6b0	16	stub	n/a	IOATIR500DVDContext::freeAllContextBuffers	
0000e6c0	16	stub	n/a	FUN_0000e6c0	
0000e6d0	116	method	MISSING	IOATIR500DVDContext::clientClose	__ZN19IOATIR500DVDContext11clientCloseEv
0000e750	32	method	DONE	IOATIR500DVDContext::remove_texture_from_stream	__ZN19IOATIR500DVDContext26remove_texture_from_streamEP19VendorTextureBuffer
0000e770	16	method	DONE	IOATIR500DVDContext::add_texture_to_stream	__ZN19IOATIR500DVDContext21add_texture_to_streamEP19VendorTextureBuffer
0000e780	72	method	MISSING	IOATIR500DVDContext::init_command_buffer_header	__ZN19IOATIR500DVDContext26init_command_buffer_headerEP25VendorCommandBufferHeadermm
0000e7d0	56	method	DONE	IOATIR500DVDContext::init_context_buffer_header	__ZN19IOATIR500DVDContext26init_context_buffer_headerEP25VendorContextBufferHeaderm
0000e810	12	method	MISSING	IOATIR500DVDContext::remove_surface	__ZN19IOATIR500DVDContext14remove_surfaceEv
0000e820	112	method	DONE	IOATIR500DVDContext::map_transfer_to_GART	__ZN19IOATIR500DVDContext20map_transfer_to_GARTEP20VendorTransferBuffer
0000e890	16	stub	n/a	IOATIR500Accelerator::freeToAllocGART	
0000e8a0	184	method	DONE	IOATIR500DVDContext::freeToAllocGART	__ZN19IOATIR500DVDContext15freeToAllocGARTEP20VendorTransferBufferb
0000e958	16	stub	n/a	IOATIR500Accelerator::freeTransferToAllocGART	
0000e970	8	method	MISSING	IOATIR500DVDContext::setCompatibleSurfaceMode	__ZN19IOATIR500DVDContext24setCompatibleSurfaceModeEPl21eIODVDContextModeBits
0000e980	36	method	DONE	IOATIR500DVDContext::get_config	__ZN19IOATIR500DVDContext10get_configEPmS0_
0000e9b0	44	method	DONE	IOATIR500DVDContext::get_status	__ZN19IOATIR500DVDContext10get_statusEPm
0000e9e0	64	method	DONE	IOATIR500DVDContext::get_surface_size	__ZN19IOATIR500DVDContext16get_surface_sizeEPlS0_
0000ea30	120	method	DONE	IOATIR500DVDContext::finish	__ZN19IOATIR500DVDContext6finishEv
0000eab0	392	method	DONE	IOATIR500DVDContext::allocAllContextBuffers	__ZN19IOATIR500DVDContext22allocAllContextBuffersEm
0000ec38	16	stub	n/a	IOATIR500DVDContext::init_context_buffer_header	
0000ec48	16	stub	n/a	FUN_0000ec48	
0000ec60	464	method	MISSING	IOATIR500DVDContext::start	__ZN19IOATIR500DVDContext5startEP9IOService
0000ee30	16	stub	n/a	IOATIR500DVDContext::allocAllContextBuffers	
0000ee40	16	stub	n/a	IOATIR500Accelerator::allocCommandBuffer	
0000ee50	16	stub	n/a	IOATIR500Accelerator::getVRAMDescriptors	
0000ee60	192	method	DONE	IOATIR500DVDContext::create_shared	__ZN19IOATIR500DVDContext13create_sharedEv
0000ef38	16	stub	n/a	IOATIR500Shared::IOATIR500Shared	
0000ef48	16	stub	n/a	FUN_0000ef48	
0000ef60	116	method	DONE	__static_initialization_and_destruction_0	__Z41__static_initialization_and_destruction_0ii
0000efe0	16	stub	n/a	IOATIR500DVDContext::MetaClass::MetaClass	
0000eff0	60	generated	DONE	IOATIR500DVDContext::MetaClass::~MetaClass	__ZN19IOATIR500DVDContext9MetaClassD0Ev
0000f02c	16	stub	n/a	FUN_0000f02c	
0000f06c	16	stub	n/a	__static_initialization_and_destruction_0	
0000f0ac	16	stub	n/a	__static_initialization_and_destruction_0	
0000f0c0	2152	method	MISSING	IOATIR500DVDContext::clientMemoryForType	__ZN19IOATIR500DVDContext19clientMemoryForTypeEmPmPP18IOMemoryDescriptor
0000f944	16	stub	n/a	IOATIR500DVDContext::init_context_buffer_header	
0000f954	16	stub	n/a	IOATIR500DVDContext::init_command_buffer_header	
0000f964	16	stub	n/a	IOATIR500Accelerator::freeCommandBuffer	
0000f974	16	stub	n/a	IOATIR500Accelerator::allocCommandBuffer	
0000f984	16	stub	n/a	IOATIR500Accelerator::allocMoreCommandBuffers	
0000f994	16	stub	n/a	IOATIR500DVDContext::remove_texture_from_stream	
0000f9a4	16	stub	n/a	IOATIR500DVDContext::map_transfer_to_GART	
0000f9b4	16	stub	n/a	IOATIR500DVDContext::add_texture_to_stream	
0000f9c4	16	stub	n/a	FUN_0000f9c4	
0000f9d4	16	stub	n/a	FUN_0000f9d4	
0000f9e4	16	stub	n/a	IOATIR500Surface::alloc_surfaces	
0000f9f4	16	stub	n/a	IOATIR500Surface::sleep_blocked	
0000fa04	16	stub	n/a	FUN_0000fa04	
0000fa14	16	stub	n/a	FUN_0000fa14	
0000fa24	16	stub	n/a	FUN_0000fa24	
0000fa40	552	method	SIG?	IOATIR500DVDContext::set_surface	__ZN19IOATIR500DVDContext11set_surfaceEm21eIODVDContextModeBitsi
0000fc8c	16	stub	n/a	FUN_0000fc8c	
0000fc9c	16	stub	n/a	IOATIR500Surface::set_dvd_context	
0000fcac	16	stub	n/a	IOATIR500Surface::reset_req_bits	
0000fcbc	16	stub	n/a	IOATIR500Surface::prune_buffers	
0000fccc	16	stub	n/a	IOATIR500Surface::remove_dvd_context	
0000fcdc	16	stub	n/a	IOATIR500Accelerator::find_surface_for_id	
0000fcec	16	stub	n/a	FUN_0000fcec	
0000fd00	424	method	MISSING	IOATIR500DVDContext::lock_all_buffers	__ZN19IOATIR500DVDContext16lock_all_buffersEmP27sIODVDContextLockBufferData
0000fec4	16	stub	n/a	FUN_0000fec4	
0000fed4	16	stub	n/a	FUN_0000fed4	
0000fee4	16	stub	n/a	FUN_0000fee4	
0000fef4	16	stub	n/a	IOATIR500Surface::alloc_surfaces	
0000ff04	16	stub	n/a	FUN_0000ff04	
0000ff20	148	method	DONE	IOATIR500DVDContext::unlock_memory	__ZN19IOATIR500DVDContext13unlock_memoryEmPm
0000ffc0	16	stub	n/a	FUN_0000ffc0	
0000ffd0	16	stub	n/a	FUN_0000ffd0	
0000ffe0	940	method	SIG?	IOATIR500DVDContext::write_buffer	__ZN19IOATIR500DVDContext12write_bufferEP28sIODVDContextWriteBufferDatam
00010398	16	stub	n/a	FUN_00010398	
000103a8	16	stub	n/a	FUN_000103a8	
000103b8	16	stub	n/a	IOATIR500Surface::alloc_surfaces_retry	
000103c8	16	stub	n/a	FUN_000103c8	
000103e0	196	method	SIG?	IOATIR500DVDContext::declare_image	__ZN19IOATIR500DVDContext13declare_imageEmjmPj
000104ac	16	stub	n/a	FUN_000104ac	
000104bc	16	stub	n/a	IOATIR500Shared::new_agp_texture	
000104cc	16	stub	n/a	IOATIR500DVDContext::create_shared	
000104dc	16	stub	n/a	FUN_000104dc	
000104f0	184	method	DONE	IOATIR500DVDContext::delete_image	__ZN19IOATIR500DVDContext12delete_imageEm
000105ac	16	stub	n/a	IOATIR500Shared::delete_texture	
000105bc	16	stub	n/a	FUN_000105bc	
000105cc	16	stub	n/a	FUN_000105cc	
000105e0	68	generated	DONE	IOATIR500Surface::IOATIR500Surface	__ZN16IOATIR500SurfaceC2EPK11OSMetaClass
00010624	16	stub	n/a	FUN_00010624	
00010640	68	generated	DONE	IOATIR500Surface::IOATIR500Surface	__ZN16IOATIR500SurfaceC1EPK11OSMetaClass
00010684	16	stub	n/a	FUN_00010684	
000106a0	60	generated	DONE	IOATIR500Surface::~IOATIR500Surface	__ZN16IOATIR500SurfaceD2Ev
000106dc	16	stub	n/a	FUN_000106dc	
000106f0	72	generated	DONE	IOATIR500Surface::~IOATIR500Surface	__ZN16IOATIR500SurfaceD0Ev
00010738	16	stub	n/a	FUN_00010738	
00010748	16	stub	n/a	FUN_00010748	
00010760	12	generated	DONE	IOATIR500Surface::getMetaClass	__ZNK16IOATIR500Surface12getMetaClassEv
00010770	88	generated	DONE	IOATIR500Surface::MetaClass::MetaClass	__ZN16IOATIR500Surface9MetaClassC1Ev
000107c8	16	stub	n/a	FUN_000107c8	
000107e0	88	generated	DONE	IOATIR500Surface::MetaClass::MetaClass	__ZN16IOATIR500Surface9MetaClassC2Ev
00010838	16	stub	n/a	FUN_00010838	
00010850	8	generated	DONE	IOATIR500Surface::MetaClass::alloc	__ZNK16IOATIR500Surface9MetaClass5allocEv
00010860	496	method	DONE	IOATIR500Surface::freeAllSwapBuffers	__ZN16IOATIR500Surface18freeAllSwapBuffersEm
00010a50	88	method	MISSING	IOATIR500Surface::free	__ZN16IOATIR500Surface4freeEv
00010aa8	16	stub	n/a	FUN_00010aa8	
00010ac0	116	method	MISSING	IOATIR500Surface::clientClose	__ZN16IOATIR500Surface11clientCloseEv
00010b40	52	method	DONE	IOATIR500Surface::init_swap_buffer_header	__ZN16IOATIR500Surface23init_swap_buffer_headerEP22VendorSwapBufferHeaderm
00010b80	32	method	DONE	IOATIR500Surface::add_gl_context_to_list	__ZN16IOATIR500Surface22add_gl_context_to_listEP18IOATIR500GLContext
00010ba0	32	method	MISSING	IOATIR500Surface::add_2d_context_to_list	__ZN16IOATIR500Surface22add_2d_context_to_listEP18IOATIR5002DContext
00010bc0	24	method	DONE	IOATIR500Surface::set_dvd_context	__ZN16IOATIR500Surface15set_dvd_contextEP19IOATIR500DVDContext
00010be0	112	method	DONE	IOATIR500Surface::map_transfer_to_GART	__ZN16IOATIR500Surface20map_transfer_to_GARTEP20VendorTransferBuffer
00010c50	16	stub	n/a	IOATIR500Accelerator::freeToAllocGART	
00010c60	356	method	DONE	IOATIR500Surface::freeToAllocGART	__ZN16IOATIR500Surface15freeToAllocGARTEP20VendorTransferBufferb
00010dc8	16	stub	n/a	IOATIR500Accelerator::freeTransferToAllocGART	
00010de0	324	method	DONE	IOATIR500Surface::reset_access	__ZN16IOATIR500Surface12reset_accessEv
00010f30	100	method	SIG?	IOATIR500Surface::get_state	__ZN16IOATIR500Surface9get_stateEP24eIOAccelSurfaceStateBits
00010fa0	320	method	DONE	IOATIR500Surface::flush_surface	__ZN16IOATIR500Surface13flush_surfaceEmm
000110e0	8	method	DONE	IOATIR500Surface::prepare_vram	__ZN16IOATIR500Surface12prepare_vramEP20ATIR500SurfaceBuffer
000110f0	8	method	DONE	IOATIR500Surface::complete_vram	__ZN16IOATIR500Surface13complete_vramEP20ATIR500SurfaceBuffer
00011100	16	method	MISSING	IOATIR500Surface::set_access	__ZN16IOATIR500Surface10set_accessEv
00011110	752	method	DONE	IOATIR500Surface::copy_buffer_to_backing_store	__ZN16IOATIR500Surface28copy_buffer_to_backing_storeEP20ATIR500SurfaceBuffer
00011400	16	stub	n/a	FUN_00011400	
00011410	16	stub	n/a	FUN_00011410	
00011420	100	method	DONE	IOATIR500Surface::move_buffer_to_backing_store	__ZN16IOATIR500Surface28move_buffer_to_backing_storeEP20ATIR500SurfaceBuffer
00011484	16	stub	n/a	IOATIR500Surface::copy_buffer_to_backing_store	
000114a0	148	method	DONE	IOATIR500Surface::surface_write_lock_int	__ZN16IOATIR500Surface22surface_write_lock_intEmPmS0_
00011540	64	method	DONE	IOATIR500Surface::surface_write_unlock_int	__ZN16IOATIR500Surface24surface_write_unlock_intEm
00011580	184	method	DONE	IOATIR500Surface::update_contexts	__ZN16IOATIR500Surface15update_contextsEv
00011640	468	method	DONE	IOATIR500Surface::set_scaling	__ZN16IOATIR500Surface11set_scalingEmP21IOAccelSurfaceScaling
00011824	16	stub	n/a	IOATIR500Surface::update_contexts	
00011840	108	method	MISSING	IOATIR500Surface::sleep_blocked	__ZN16IOATIR500Surface13sleep_blockedEv
000118ac	16	stub	n/a	FUN_000118ac	
000118bc	16	stub	n/a	FUN_000118bc	
000118cc	16	stub	n/a	FUN_000118cc	
000118e0	236	method	DONE	IOATIR500Surface::allocMasterSwapBuffer	__ZN16IOATIR500Surface21allocMasterSwapBufferEmm
000119d0	16	stub	n/a	IOATIR500Surface::init_swap_buffer_header	
000119e0	16	stub	n/a	FUN_000119e0	
000119f0	1048	method	DONE	IOATIR500Surface::start	__ZN16IOATIR500Surface5startEP9IOService
00011e08	16	stub	n/a	IOATIR500Accelerator::getVRAMDescriptors	
00011e18	16	stub	n/a	IOATIR500Surface::allocMasterSwapBuffer	
00011e28	16	stub	n/a	FUN_00011e28	
00011e38	16	stub	n/a	FUN_00011e38	
00011e50	468	method	DONE	IOATIR500Surface::allocAllSlaveSwapBuffers	__ZN16IOATIR500Surface24allocAllSlaveSwapBuffersEmm
00012024	16	stub	n/a	IOATIR500Surface::init_swap_buffer_header	
00012034	16	stub	n/a	FUN_00012034	
00012050	184	method	DONE	IOATIR500Surface::invalidate_contexts	__ZN16IOATIR500Surface19invalidate_contextsEv
00012110	484	method	SIG?	IOATIR500Surface::alloc_surfaces_pageq	__ZN16IOATIR500Surface20alloc_surfaces_pageqEmmb
000122f4	16	stub	n/a	IOATIR500Surface::move_buffer_to_backing_store	
00012304	16	stub	n/a	IOATIR500Surface::invalidate_contexts	
00012320	308	method	DONE	IOATIR500Surface::convert_surface_bits	__ZN16IOATIR500Surface20convert_surface_bitsEm
00012470	40	method	MISSING	IOATIR500Surface::alloc_surfaces	__ZN16IOATIR500Surface14alloc_surfacesEmb
00012498	16	stub	n/a	IOATIR500Surface::alloc_surfaces_pageq	
000124b0	196	method	DONE	IOATIR500Surface::alloc_surfaces_keep	__ZN16IOATIR500Surface19alloc_surfaces_keepEPS_PP19VendorTextureBufferlm
00012580	168	method	DONE	IOATIR500Surface::dealloc_surface	__ZN16IOATIR500Surface15dealloc_surfaceEm
00012628	16	stub	n/a	ATIR500Memory::dealloc	
00012640	436	method	DONE	IOATIR500Surface::attach_buffer_backing_store	__ZN16IOATIR500Surface27attach_buffer_backing_storeEP20ATIR500SurfaceBufferP18IOMemoryDescriptormm
00012800	220	method	SIG?	IOATIR500Surface::connect_buffer_backing_store	__ZN16IOATIR500Surface28connect_buffer_backing_storeEP20ATIR500SurfaceBufferjm
