00005a20	116	__static_initialization_and_destruction_0	__static_initialization_and_destruction_0,__Z41__static_initialization_and_destruction_0ii
00005aa0	16	FUN_00005aa0	FUN_00005aa0
00005ab0	60	IOATIR500Accelerator::MetaClass::~MetaClass	~MetaClass,__ZN20IOATIR500Accelerator9MetaClassD0Ev
00005aec	16	FUN_00005aec	FUN_00005aec
00005b2c	16	__static_initialization_and_destruction_0	__static_initialization_and_destruction_0
00005b6c	16	__static_initialization_and_destruction_0	__static_initialization_and_destruction_0
00005b80	1048	IOATIR500Accelerator::configureAGP	configureAGP,__ZN20IOATIR500Accelerator12configureAGPEP9IOService
00005fa8	16	FUN_00005fa8	FUN_00005fa8
00005fb8	16	FUN_00005fb8	FUN_00005fb8
00005fc8	16	FUN_00005fc8	FUN_00005fc8
00005fe0	636	IOATIR500Accelerator::addToMinMaxGART	addToMinMaxGART,__ZN20IOATIR500Accelerator15addToMinMaxGARTEP18IOMemoryDescriptorPmmm
00006270	80	IOATIR500Accelerator::flush_memory_for_in	flush_memory_for_in,__ZN20IOATIR500Accelerator19flush_memory_for_inEPKvm
000062c0	96	IOATIR500Accelerator::flush_memory_for_out	flush_memory_for_out,__ZN20IOATIR500Accelerator20flush_memory_for_outEPKvm
00006320	88	IOATIR500Accelerator::requestProbe	requestProbe,__ZN20IOATIR500Accelerator12requestProbeEm
00006380	16	FUN_00006380	FUN_00006380
00006390	16	IOATIR500Accelerator::findFramebuffers	findFramebuffers
000063a0	16	FUN_000063a0	FUN_000063a0
000063b0	84	IOATIR500Accelerator::garbage_collector	garbage_collector,__ZN20IOATIR500Accelerator17garbage_collectorEP8OSObjectP22IOInterruptEventSourcei
00006404	16	FUN_00006404	FUN_00006404
00006414	16	IOATIR500Accelerator::freeOrphanTexture	freeOrphanTexture
00006424	16	FUN_00006424	FUN_00006424
00006440	188	IOATIR500Accelerator::gart_collector	gart_collector,__ZN20IOATIR500Accelerator14gart_collectorEP8OSObjectP22IOInterruptEventSourcei
00006504	16	FUN_00006504	FUN_00006504
00006514	16	IOATIR500Accelerator::free_gart_wirings	free_gart_wirings
00006524	16	FUN_00006524	FUN_00006524
00006540	84	IOATIR500Accelerator::system_will_sleep	system_will_sleep,__ZN20IOATIR500Accelerator17system_will_sleepEv
00006594	16	FUN_00006594	FUN_00006594
000065a4	16	FUN_000065a4	FUN_000065a4
000065c0	840	IOATIR500Accelerator::stop	stop,__ZN20IOATIR500Accelerator4stopEP9IOService
00006908	16	FUN_00006908	FUN_00006908
00006918	16	IOATIR500Accelerator::freeCommandBuffer	freeCommandBuffer
00006928	16	IOATIR500Accelerator::freeAllDataBuffers	freeAllDataBuffers
00006938	16	IOATIR500Accelerator::freeAllCommandBuffers	freeAllCommandBuffers
00006948	16	IOATIR500Shared::free_texvert	free_texvert
00006960	344	IOATIR500Accelerator::allocOneDataBuffer	allocOneDataBuffer,__ZN20IOATIR500Accelerator18allocOneDataBufferEmb
00006ab8	16	IOATIR500Accelerator::allocDataBufferBacking	allocDataBufferBacking
00006ad0	636	IOATIR500Accelerator::disp_mode_will_change	disp_mode_will_change,__ZN20IOATIR500Accelerator21disp_mode_will_changeEl
00006d4c	16	IOATIR500Surface::move_buffer_to_backing_store	move_buffer_to_backing_store
00006d5c	16	IOATIR500Shared::free_texvert	free_texvert
00006d6c	16	IOATIR500Accelerator::setup_stereo	setup_stereo
00006d80	68	IOATIR500GLContext::IOATIR500GLContext	IOATIR500GLContext,__ZN18IOATIR500GLContextC2EPK11OSMetaClass
00006dc4	16	FUN_00006dc4	FUN_00006dc4
00006de0	68	IOATIR500GLContext::IOATIR500GLContext	IOATIR500GLContext,__ZN18IOATIR500GLContextC1EPK11OSMetaClass
00006e24	16	FUN_00006e24	FUN_00006e24
00006e40	60	IOATIR500GLContext::~IOATIR500GLContext	~IOATIR500GLContext,__ZN18IOATIR500GLContextD2Ev
00006e7c	16	FUN_00006e7c	FUN_00006e7c
00006e90	72	IOATIR500GLContext::~IOATIR500GLContext	~IOATIR500GLContext,__ZN18IOATIR500GLContextD0Ev
00006ed8	16	FUN_00006ed8	FUN_00006ed8
00006ee8	16	FUN_00006ee8	FUN_00006ee8
00006f00	12	IOATIR500GLContext::getMetaClass	getMetaClass,__ZNK18IOATIR500GLContext12getMetaClassEv
00006f10	88	IOATIR500GLContext::MetaClass::MetaClass	MetaClass,__ZN18IOATIR500GLContext9MetaClassC1Ev
00006f68	16	FUN_00006f68	FUN_00006f68
00006f80	88	IOATIR500GLContext::MetaClass::MetaClass	MetaClass,__ZN18IOATIR500GLContext9MetaClassC2Ev
00006fd8	16	FUN_00006fd8	FUN_00006fd8
00006ff0	8	IOATIR500GLContext::MetaClass::alloc	alloc,__ZNK18IOATIR500GLContext9MetaClass5allocEv
00007000	292	IOATIR500GLContext::freeAllContextBuffers	freeAllContextBuffers,__ZN18IOATIR500GLContext21freeAllContextBuffersEv
00007130	116	IOATIR500GLContext::clientClose	clientClose,__ZN18IOATIR500GLContext11clientCloseEv
000071b0	240	IOATIR500GLContext::remove_texture_from_stream	remove_texture_from_stream,__ZN18IOATIR500GLContext26remove_texture_from_streamEP19VendorTextureBuffer
000072c0	328	IOATIR500GLContext::add_texture_to_stream	add_texture_to_stream,__ZN18IOATIR500GLContext21add_texture_to_streamEP19VendorTextureBuffer
00007414	16	IOATIR500GLContext::add_texture_to_stream	add_texture_to_stream
00007424	16	FUN_00007424	FUN_00007424
00007440	72	IOATIR500GLContext::init_command_buffer_header	init_command_buffer_header,__ZN18IOATIR500GLContext26init_command_buffer_headerEP25VendorCommandBufferHeadermm
00007490	56	IOATIR500GLContext::init_context_buffer_header	init_context_buffer_header,__ZN18IOATIR500GLContext26init_context_buffer_headerEP25VendorContextBufferHeaderm
000074d0	408	IOATIR500GLContext::allocAllContextBuffers	allocAllContextBuffers,__ZN18IOATIR500GLContext22allocAllContextBuffersEm
00007668	16	IOATIR500GLContext::init_context_buffer_header	init_context_buffer_header
00007678	16	FUN_00007678	FUN_00007678
00007690	724	IOATIR500GLContext::start	start,__ZN18IOATIR500GLContext5startEP9IOService
00007964	16	IOATIR500GLContext::allocAllContextBuffers	allocAllContextBuffers
00007974	16	IOATIR500Accelerator::allocCommandBuffer	allocCommandBuffer
